64 64 64
0,144375 0,03546875 0,3129688
-4,62 -0,006999969 -10,015
2 0 41 True
2 0 57 True
10 0 25 True
2 4 25 True
2 28 17 True
2 28 33 True
3 9 24 True
3 5 56 True
3 5 40 True
3 17 24 True
3 25 36 True
3 25 20 True
3 1 28 True
8 26 1 True
10 28 1 True
12 26 1 True
13 31 0 True
0 4 25 False
0 28 17 False
0 28 33 False
12 24 17 False
15 1 24 False
7 1 40 False
7 1 56 False
9 1 12 False
9 1 40 False
9 1 56 False
13 1 12 False
5 5 40 False
13 29 16 False
13 1 40 False
13 1 56 False
8 1 10 False
0 1 26 False
0 25 18 False
0 25 34 False
12 1 10 False
4 1 26 False
14 1 12 False
6 5 40 False
14 29 16 False
14 1 40 False
14 1 56 False
9 28 1 True
10 26 1 True
11 24 1 True
11 31 0 True
12 25 1 True
13 28 1 True
14 28 1 True
14 26 1 True
15 24 1 True
4 4 41 True
5 0 41 True
6 0 41 True
8 0 41 True
14 24 17 True
15 9 36 True
15 8 34 True
13 9 34 True
12 8 37 True
10 9 34 True
9 9 34 True
7 1 28 True
12 0 41 True
0 0 29 True
1 25 18 True
1 28 17 True
1 25 34 True
1 28 33 True
1 1 26 True
1 0 41 True
1 0 57 True
1 4 26 True
1 4 25 True
5 1 26 True
8 8 37 True
8 10 34 True
13 24 17 True
3 0 25 True
4 0 29 True
5 0 57 True
6 0 57 True
7 0 25 True
8 0 13 True
8 0 57 True
9 0 25 True
11 0 9 True
12 0 13 True
12 0 57 True
13 0 25 True
14 0 25 True
15 0 9 True
2 25 18 True
2 26 33 True
2 1 26 True
2 26 17 True
2 2 25 True
2 25 34 True
3 24 17 True
3 24 33 True
3 7 24 True
3 31 16 True
3 31 32 True
3 3 56 True
3 3 40 True
8 30 1 True
8 25 1 True
0 2 25 False
0 26 17 False
0 26 33 False
5 3 40 False
11 1 12 False
11 1 40 False
11 1 56 False
6 3 40 False
0 3 28 False
15 27 16 True
10 8 37 True
6 1 26 True
10 0 41 True
4 2 41 True
15 31 0 True
13 26 1 True
12 30 1 True
1 3 28 True
1 2 25 True
1 26 33 True
1 26 17 True
3 0 41 True
8 12 37 True
2 0 29 True
3 0 57 True
10 0 57 True
10 0 13 True
11 0 25 True
2 4 57 True
2 4 41 True
2 16 25 True
2 8 25 True
2 24 37 True
2 24 21 True
3 28 33 True
3 28 17 True
3 4 25 True
9 26 1 True
11 28 1 True
8 1 9 False
0 1 25 False
0 25 17 False
0 25 33 False
12 1 9 False
4 1 25 False
0 24 21 False
0 24 37 False
0 4 41 False
0 4 57 False
0 8 25 False
0 16 25 False
0 6 25 False
0 30 17 False
0 30 33 False
0 2 41 False
0 2 57 False
12 28 17 False
9 1 10 False
13 1 10 False
15 1 12 False
7 5 40 False
15 29 16 False
15 1 40 False
15 1 56 False
10 1 10 False
14 1 10 False
0 2 26 False
0 26 18 False
0 26 34 False
4 2 26 False
10 25 1 True
11 26 1 True
12 29 1 True
13 25 1 True
14 25 1 True
15 28 1 True
15 26 1 True
4 1 41 True
5 4 41 True
6 4 41 True
7 0 41 True
9 0 41 True
13 0 41 True
15 24 17 True
14 28 17 True
14 8 37 True
14 9 34 True
13 8 37 True
12 8 35 True
11 9 34 True
9 8 37 True
9 10 34 True
6 0 29 True
14 0 41 True
0 0 27 True
1 2 41 True
1 6 25 True
1 16 25 True
1 25 17 True
1 24 37 True
1 26 34 True
1 2 57 True
1 2 26 True
1 30 33 True
1 8 25 True
1 4 57 True
1 24 21 True
1 30 17 True
1 4 41 True
1 1 25 True
1 25 33 True
1 0 29 True
1 26 18 True
5 0 29 True
5 2 26 True
8 8 35 True
13 28 17 True
4 0 27 True
7 0 57 True
8 0 11 True
9 0 57 True
9 0 13 True
12 0 11 True
13 0 57 True
13 0 13 True
14 0 57 True
14 0 13 True
15 0 25 True
2 1 25 True
2 25 33 True
2 25 17 True
2 30 33 True
2 2 41 True
2 2 57 True
2 30 17 True
2 6 25 True
3 2 25 True
3 1 26 True
3 26 17 True
3 25 18 True
3 26 33 True
3 25 34 True
8 29 1 True
9 25 1 True
9 30 1 True
10 30 1 True
12 26 17 False
0 4 29 False
0 28 21 False
0 28 37 False
7 3 40 False
11 0 41 True
7 1 26 True
9 12 37 True
11 8 37 True
14 26 17 True
1 28 37 True
1 28 21 True
1 4 29 True
3 4 41 True
13 26 17 True
3 0 29 True
11 0 13 True
11 0 57 True
2 5 25 True
2 2 26 True
2 1 41 True
2 29 33 True
2 1 57 True
2 29 17 True
3 24 21 True
3 16 25 True
3 24 37 True
3 8 25 True
3 4 57 True
8 27 1 True
10 29 1 True
12 27 1 True
13 30 1 True
14 30 1 True
5 2 41 True
6 2 41 True
9 1 9 False
13 1 9 False
5 1 25 False
10 1 9 False
14 1 9 False
6 1 25 False
0 5 25 False
0 29 17 False
0 29 33 False
8 1 25 False
0 1 41 False
0 1 57 False
12 1 25 False
4 1 57 False
12 25 17 False
0 24 19 False
0 24 35 False
11 1 10 False
15 1 10 False
0 5 26 False
15 28 17 True
14 25 17 True
15 9 34 True
15 8 37 True
13 8 35 True
12 9 37 True
10 8 35 True
1 29 33 True
1 1 41 True
1 29 17 True
1 5 26 True
1 5 25 True
1 24 35 True
1 1 57 True
1 0 27 True
1 24 19 True
3 2 41 True
5 0 27 True
8 9 37 True
8 11 34 True
13 25 17 True
2 0 27 True
7 0 29 True
9 0 11 True
10 0 11 True
13 0 11 True
14 0 11 True
15 0 57 True
15 0 13 True
15 0 41 True
2 24 35 True
2 3 25 True
2 27 33 True
2 24 19 True
2 27 17 True
3 6 25 True
3 30 33 True
3 30 17 True
3 1 25 True
3 2 57 True
3 25 33 True
3 25 17 True
8 31 1 True
9 29 1 True
10 27 1 True
11 25 1 True
11 30 1 True
13 29 1 True
14 27 1 True
14 29 1 True
15 25 1 True
4 5 41 True
5 1 41 True
6 1 41 True
7 4 41 True
8 1 41 True
12 1 41 True
9 8 35 True
0 3 25 False
0 27 17 False
0 27 33 False
10 1 25 False
0 2 29 False
11 29 1 True
12 31 1 True
13 27 1 True
15 29 1 True
15 27 1 True
15 30 1 True
4 3 41 True
5 5 41 True
6 5 41 True
7 2 41 True
7 1 41 True
9 1 41 True
10 1 41 True
15 25 17 True
15 26 17 True
14 9 37 True
13 9 37 True
12 9 35 True
11 8 35 True
10 9 37 True
9 9 37 True
6 1 29 True
14 1 41 True
13 1 41 True
1 5 41 True
1 31 17 True
1 7 25 True
1 27 17 True
1 3 57 True
1 2 29 True
1 17 25 True
1 31 33 True
1 25 37 True
1 3 25 True
1 27 33 True
1 25 21 True
1 3 41 True
1 1 29 True
1 9 25 True
1 5 57 True
3 1 41 True
5 1 29 True
8 13 37 True
8 9 35 True
3 0 27 True
11 0 11 True
15 0 11 True
2 25 37 True
2 25 21 True
2 1 29 True
2 31 33 True
2 7 25 True
2 5 57 True
2 9 25 True
2 31 17 True
2 3 41 True
2 17 25 True
2 5 41 True
2 3 57 True
3 3 25 True
3 27 33 True
3 27 17 True
3 29 33 True
3 29 17 True
3 5 25 True
3 24 35 True
3 24 19 True
3 1 57 True
9 27 1 True
9 31 1 True
10 31 1 True
11 27 1 True
11 1 9 False
15 1 9 False
7 1 25 False
9 1 25 False
13 1 25 False
5 1 57 False
14 1 25 False
6 1 57 False
8 1 13 False
0 1 29 False
0 25 21 False
0 25 37 False
0 5 41 False
0 5 57 False
0 9 25 False
8 1 57 False
0 17 25 False
0 7 25 False
0 31 17 False
0 31 33 False
0 3 41 False
0 3 57 False
12 1 13 False
4 1 29 False
12 29 17 False
12 1 57 False
0 3 26 False
0 27 18 False
0 27 34 False
4 3 26 False
14 8 35 True
12 10 34 True
10 10 34 True
9 11 34 True
6 2 26 True
6 0 27 True
3 2 26 True
2 26 18 True
2 26 34 True
2 4 26 True
1 27 34 True
1 27 18 True
1 3 26 True
8 12 34 True
11 1 25 False
15 1 25 False
7 1 57 False
9 1 13 False
9 1 57 False
13 1 13 False
13 29 17 False
13 1 57 False
12 27 17 False
10 1 13 False
10 1 57 False
0 5 29 False
0 29 21 False
0 29 37 False
8 1 11 False
0 1 27 False
0 25 19 False
0 25 35 False
12 1 11 False
4 1 27 False
14 1 13 False
14 29 17 False
14 1 57 False
14 27 17 True
15 9 37 True
13 9 35 True
11 9 37 True
1 29 21 True
1 29 37 True
1 1 27 True
1 25 19 True
1 5 29 True
1 25 35 True
3 5 41 True
3 3 41 True
5 1 27 True
13 27 17 True
2 1 27 True
2 25 35 True
2 25 19 True
3 17 25 True
3 25 21 True
3 3 57 True
3 5 57 True
3 31 33 True
3 1 29 True
3 31 17 True
3 9 25 True
3 25 37 True
3 7 25 True
11 31 1 True
13 31 1 True
14 31 1 True
5 3 41 True
6 3 41 True
7 5 41 True
11 1 41 True
15 1 41 True
7 1 29 True
9 13 37 True
9 9 35 True
10 9 35 True
1 28 34 True
1 28 18 True
1 3 29 True
1 4 27 True
8 14 34 True
8 10 35 True
7 0 27 True
8 0 26 True
2 28 18 True
2 28 34 True
2 3 26 True
2 6 26 True
3 25 35 True
3 25 19 True
3 1 27 True
3 4 26 True
3 26 34 True
3 26 18 True
15 31 1 True
7 3 41 True
7 2 26 True
9 12 34 True
10 12 34 True
11 9 35 True
11 10 34 True
13 10 34 True
14 10 34 True
15 8 35 True
15 27 17 True
0 4 27 False
5 3 26 False
0 28 18 False
0 28 34 False
11 1 13 False
11 1 57 False
9 1 11 False
13 1 11 False
15 1 13 False
15 29 17 False
15 1 57 False
0 3 29 False
10 1 11 False
14 1 11 False
3 3 26 True
3 28 18 True
4 0 42 True
15 10 34 True
14 9 35 True
12 11 34 True
12 12 34 True
12 24 34 True
11 12 34 True
10 12 36 True
10 14 34 True
10 11 34 True
9 10 35 True
9 14 34 True
12 0 26 True
10 0 26 True
9 0 26 True
6 1 27 True
0 0 42 True
0 0 58 True
1 26 35 True
1 26 19 True
1 2 27 True
1 8 10 True
1 6 26 True
5 2 27 True
8 13 34 True
8 10 36 True
8 24 34 True
4 0 58 True
2 28 36 True
2 27 18 True
2 8 10 True
2 5 26 True
2 4 28 True
2 28 20 True
2 2 28 True
2 27 34 True
3 28 34 True
3 6 26 True
11 1 11 False
15 1 11 False
0 2 27 False
0 26 19 False
0 26 35 False
4 2 27 False
0 6 26 False
0 8 10 False
14 24 18 True
14 24 34 True
14 12 34 True
12 10 36 True
10 10 36 True
10 24 34 True
14 0 26 True
8 2 26 True
6 0 42 True
2 18 24 True
2 26 20 True
2 30 34 True
2 6 56 True
2 30 18 True
2 0 58 True
2 6 40 True
2 0 42 True
2 26 36 True
2 16 10 True
2 10 24 True
8 0 14 True
6 0 58 True
8 14 36 True
0 0 30 True
5 0 42 True
7 1 27 True
8 1 26 True
11 0 26 True
13 0 26 True
9 13 34 True
9 10 36 True
9 24 34 True
10 13 34 True
11 12 36 True
11 11 34 True
11 14 34 True
13 11 34 True
13 24 34 True
13 12 34 True
14 11 34 True
15 9 35 True
1 30 18 True
1 6 56 True
1 6 40 True
1 29 34 True
1 29 18 True
1 26 36 True
1 26 20 True
1 30 34 True
1 18 24 True
1 5 27 True
1 16 10 True
1 0 58 True
1 0 42 True
1 10 24 True
8 15 34 True
8 11 35 True
13 24 18 True
5 0 58 True
2 29 18 True
2 7 26 True
2 29 34 True
2 2 27 True
3 28 36 True
3 28 20 True
3 5 26 True
3 2 28 True
3 27 34 True
3 27 18 True
3 8 10 True
3 4 28 True
0 5 27 False
6 3 26 False
0 29 18 False
0 29 34 False
0 30 18 False
0 30 34 False
0 16 10 False
12 24 18 False
0 26 20 False
0 26 36 False
0 6 40 False
0 6 56 False
0 10 24 False
8 2 40 False
0 18 24 False
0 10 10 False
10 2 40 False
4 2 28 False
4 6 40 False
12 2 40 False
0 6 28 False
0 30 20 False
0 30 36 False
3 18 24 True
3 30 34 True
3 30 18 True
4 2 42 True
7 0 42 True
8 0 42 True
6 2 28 True
9 2 26 True
10 2 26 True
15 24 18 True
15 12 34 True
15 24 34 True
14 10 36 True
13 10 36 True
12 14 34 True
12 26 34 True
11 10 36 True
11 24 34 True
10 14 36 True
9 14 36 True
15 0 26 True
12 2 26 True
1 6 28 True
1 0 30 True
1 30 36 True
1 30 20 True
1 10 10 True
3 0 42 True
5 2 28 True
8 26 34 True
8 28 34 True
2 0 30 True
3 0 58 True
7 0 58 True
8 0 58 True
9 0 14 True
10 0 14 True
2 6 28 True
2 30 36 True
2 30 20 True
2 10 10 True
3 10 24 True
3 6 56 True
3 6 40 True
3 26 36 True
3 26 20 True
3 16 10 True
0 3 27 False
0 27 19 False
0 27 35 False
4 3 27 False
7 3 26 False
0 7 26 False
0 9 10 False
9 2 40 False
6 2 27 True
9 1 26 True
10 1 26 True
12 1 26 True
9 11 35 True
9 15 34 True
10 15 34 True
10 10 35 True
10 13 36 True
11 13 34 True
12 10 35 True
12 13 34 True
12 25 34 True
15 11 34 True
1 27 35 True
1 7 26 True
1 3 27 True
1 9 10 True
1 27 19 True
8 11 36 True
8 12 35 True
8 25 34 True
2 26 35 True
2 29 36 True
2 4 27 True
2 5 28 True
2 29 20 True
2 3 28 True
2 9 10 True
2 26 19 True
3 7 26 True
3 2 27 True
3 29 18 True
3 29 34 True
4 1 42 True
11 2 40 False
5 6 40 False
13 2 40 False
0 2 42 False
0 2 58 False
0 18 10 False
12 26 18 False
0 24 22 False
0 24 38 False
0 12 10 False
0 4 42 False
0 4 58 False
0 20 10 False
0 8 26 False
0 16 26 False
6 6 40 False
14 2 40 False
14 26 18 True
14 25 18 True
15 10 36 True
14 13 34 True
14 14 34 True
14 26 34 True
1 18 10 True
1 16 26 True
1 2 58 True
1 4 42 True
1 12 10 True
1 4 58 True
1 2 42 True
1 24 22 True
1 8 26 True
1 20 10 True
1 24 38 True
8 15 36 True
13 26 18 True
3 0 30 True
4 0 30 True
9 0 58 True
9 0 42 True
10 0 58 True
10 0 42 True
11 0 14 True
12 0 14 True
12 0 42 True
12 0 58 True
2 18 10 True
2 1 42 True
2 16 26 True
2 27 20 True
2 4 42 True
2 20 10 True
2 11 24 True
2 8 26 True
2 7 56 True
2 2 42 True
2 31 34 True
2 4 58 True
2 19 24 True
2 17 10 True
2 24 22 True
2 7 40 True
2 27 36 True
2 12 10 True
2 2 58 True
2 31 18 True
2 24 38 True
2 1 58 True
3 30 20 True
3 30 36 True
3 10 10 True
3 6 28 True
4 4 42 True
5 2 42 True
6 1 42 True
6 2 42 True
7 2 28 True
11 2 26 True
13 2 26 True
14 1 26 True
14 2 26 True
9 28 34 True
9 26 34 True
10 11 36 True
10 26 34 True
10 25 34 True
10 28 34 True
11 14 36 True
12 11 36 True
12 28 34 True
13 26 34 True
13 14 34 True
14 25 34 True
5 3 27 False
0 28 19 False
0 28 35 False
0 31 18 False
0 31 34 False
0 1 42 False
0 1 58 False
0 17 10 False
4 1 58 False
12 25 18 False
0 27 20 False
0 27 36 False
0 7 40 False
0 7 56 False
0 11 24 False
8 3 40 False
0 19 24 False
9 25 34 True
9 12 35 True
10 12 35 True
11 15 34 True
11 10 35 True
11 13 36 True
13 10 35 True
14 10 35 True
13 13 34 True
13 25 34 True
1 19 24 True
1 31 34 True
1 11 24 True
1 7 56 True
1 7 40 True
1 31 18 True
1 27 36 True
1 27 20 True
1 17 10 True
1 1 58 True
1 28 19 True
1 1 42 True
1 28 35 True
8 14 35 True
13 25 18 True
8 0 27 True
2 28 35 True
2 28 19 True
2 6 27 True
2 3 27 True
3 5 28 True
3 4 27 True
3 26 19 True
3 29 36 True
3 3 28 True
3 26 35 True
3 29 20 True
3 9 10 True
5 1 42 True
7 2 27 True
11 1 26 True
13 1 26 True
9 11 36 True
0 11 10 False
8 3 26 False
6 1 58 False
8 1 14 False
0 1 30 False
10 3 40 False
4 3 28 False
4 7 40 False
12 3 40 False
0 7 28 False
0 31 20 False
0 31 36 False
7 6 40 False
15 2 40 False
0 2 30 False
12 28 18 False
0 4 30 False
0 28 22 False
11 26 34 True
11 28 34 True
11 25 34 True
12 15 34 True
12 27 34 True
13 28 34 True
13 11 36 True
14 11 36 True
15 14 34 True
15 25 34 True
15 26 18 True
15 25 18 True
15 13 34 True
15 26 34 True
1 2 30 True
1 1 30 True
1 28 22 True
1 31 20 True
1 11 10 True
1 4 30 True
1 7 28 True
1 31 36 True
3 2 42 True
3 4 42 True
3 1 42 True
8 27 34 True
13 28 18 True
5 0 30 True
11 0 42 True
11 0 58 True
13 0 14 True
13 0 58 True
13 0 42 True
2 11 10 True
2 31 36 True
2 31 20 True
2 1 30 True
2 2 30 True
2 7 28 True
3 16 26 True
3 4 58 True
3 24 22 True
3 31 34 True
3 20 10 True
3 18 10 True
3 2 58 True
3 8 26 True
3 19 24 True
3 7 40 True
3 31 18 True
3 7 56 True
3 27 20 True
3 27 36 True
3 17 10 True
3 24 38 True
3 1 58 True
3 11 24 True
3 12 10 True
4 3 42 True
5 4 42 True
7 1 42 True
7 2 42 True
8 1 42 True
15 2 26 True
15 1 26 True
9 15 36 True
10 15 36 True
11 11 36 True
0 6 27 False
0 8 11 False
5 1 58 False
9 3 40 False
9 0 27 True
10 0 27 True
12 0 27 True
14 0 27 True
2 26 37 True
2 5 27 True
2 26 21 True
2 30 19 True
2 18 25 True
2 27 19 True
2 10 25 True
2 0 59 True
2 16 11 True
2 8 11 True
2 27 35 True
2 0 43 True
2 6 41 True
2 2 29 True
2 4 29 True
2 28 37 True
2 28 21 True
2 30 35 True
2 6 57 True
3 3 27 True
3 11 10 True
3 6 27 True
3 28 35 True
3 28 19 True
4 0 43 True
4 6 41 True
5 3 42 True
6 0 43 True
8 2 41 True
10 2 41 True
12 2 41 True
8 2 27 True
9 14 35 True
9 27 34 True
10 10 37 True
10 11 35 True
10 14 35 True
10 12 37 True
10 24 35 True
11 12 35 True
12 12 35 True
12 24 35 True
12 11 35 True
12 10 37 True
13 15 34 True
14 12 35 True
14 24 35 True
15 10 35 True
0 0 59 True
0 0 43 True
0 0 31 True
1 6 27 True
1 3 42 True
1 19 10 True
1 8 11 True
1 3 58 True
8 24 35 True
8 14 37 True
8 13 35 True
8 10 37 True
13 27 18 True
4 0 59 True
6 0 59 True
8 0 15 True
9 3 26 False
7 1 58 False
9 1 14 False
11 3 40 False
5 3 28 False
5 7 40 False
13 3 40 False
10 3 26 False
0 3 42 False
0 3 58 False
0 19 10 False
12 3 26 False
12 27 18 False
10 1 14 False
0 25 22 False
0 25 38 False
0 13 10 False
0 5 42 False
0 5 58 False
0 21 10 False
8 29 34 False
0 9 26 False
8 1 58 False
0 17 26 False
6 3 28 False
6 7 40 False
14 3 40 False
0 26 22 False
0 26 38 False
0 14 10 False
0 6 42 False
0 6 58 False
3 10 25 True
3 27 35 True
3 2 29 True
3 27 19 True
15 12 35 True
15 24 35 True
14 11 35 True
13 11 35 True
13 12 35 True
13 24 35 True
13 10 37 True
11 11 35 True
11 14 35 True
11 12 37 True
11 24 35 True
11 10 37 True
10 13 35 True
9 24 35 True
9 10 37 True
9 14 37 True
9 13 35 True
15 0 27 True
13 0 27 True
11 0 27 True
10 2 27 True
9 2 27 True
8 1 27 True
13 2 41 True
11 2 41 True
9 2 41 True
7 0 43 True
5 0 43 True
5 6 41 True
1 10 25 True
1 6 57 True
1 6 29 True
1 0 31 True
1 0 43 True
1 29 19 True
1 30 37 True
1 6 41 True
1 26 21 True
1 30 21 True
1 10 11 True
1 26 37 True
1 30 35 True
1 18 25 True
1 29 35 True
1 30 19 True
1 16 11 True
1 0 59 True
3 6 41 True
3 0 43 True
5 2 29 True
8 15 35 True
3 0 59 True
5 0 59 True
7 0 59 True
9 0 15 True
2 29 19 True
2 29 35 True
2 10 11 True
2 7 27 True
3 28 21 True
3 26 21 True
3 26 37 True
3 6 57 True
3 5 27 True
3 16 11 True
3 18 25 True
3 30 35 True
3 30 19 True
3 4 29 True
3 28 37 True
3 8 11 True
6 3 27 False
0 29 19 False
0 29 35 False
0 30 19 False
0 30 35 False
0 16 11 False
12 24 19 False
0 26 21 False
0 26 37 False
0 6 41 False
0 6 57 False
0 10 25 False
0 18 25 False
0 10 11 False
14 24 19 False
4 2 29 False
0 6 29 False
0 30 21 False
0 30 37 False
11 3 26 False
13 3 26 False
1 13 10 True
1 7 27 True
1 9 26 True
1 2 59 True
1 25 38 True
8 26 35 True
8 11 37 True
8 25 35 True
8 15 37 True
2 31 35 True
2 29 21 True
2 7 57 True
2 3 29 True
2 1 59 True
2 29 37 True
2 1 43 True
2 17 11 True
2 11 25 True
2 27 21 True
2 27 37 True
2 31 19 True
2 7 41 True
2 5 29 True
2 19 25 True
2 9 11 True
3 29 19 True
3 29 35 True
3 1 30 True
3 7 28 True
3 31 36 True
3 7 27 True
3 10 11 True
3 31 20 True
4 7 41 True
4 2 43 True
4 1 43 True
6 1 43 True
8 3 41 True
9 1 42 True
10 3 41 True
12 3 41 True
9 1 27 True
10 1 27 True
11 2 27 True
12 2 27 True
12 1 27 True
14 1 27 True
9 15 35 True
10 13 37 True
10 15 35 True
10 11 37 True
10 25 35 True
11 13 35 True
11 15 36 True
12 25 35 True
12 14 35 True
12 13 35 True
15 11 35 True
15 11 36 True
14 13 35 True
14 25 35 True
13 27 34 True
12 11 37 True
1 21 10 True
1 5 42 True
1 17 26 True
1 5 58 True
1 9 11 True
1 2 43 True
1 25 22 True
7 3 27 False
0 7 27 False
0 9 11 False
13 24 19 False
15 24 19 False
0 2 43 False
0 2 59 False
3 1 59 True
3 7 41 True
3 27 37 True
3 1 43 True
3 27 21 True
3 31 19 True
3 29 37 True
3 3 29 True
3 31 35 True
3 19 25 True
3 17 11 True
5 1 43 True
5 7 41 True
5 2 43 True
6 3 42 True
6 6 41 True
7 1 43 True
8 0 43 True
9 3 41 True
11 3 41 True
13 3 41 True
14 2 41 True
6 2 29 True
11 1 27 True
13 1 27 True
13 2 27 True
15 1 27 True
9 25 35 True
9 26 35 True
9 15 37 True
9 11 37 True
10 27 34 True
10 14 37 True
11 11 37 True
11 15 35 True
11 13 37 True
11 25 35 True
12 26 35 True
13 14 35 True
13 13 35 True
14 27 18 True
15 13 35 True
15 25 35 True
14 10 37 True
14 15 34 True
13 25 35 True
13 11 37 True
1 1 59 True
1 1 43 True
1 18 11 True
1 19 25 True
1 31 35 True
1 27 37 True
1 31 37 True
1 31 21 True
1 17 11 True
1 31 19 True
1 7 29 True
1 7 57 True
1 27 21 True
1 11 25 True
1 1 31 True
1 7 41 True
1 11 11 True
8 28 35 True
2 0 31 True
8 0 59 True
10 0 15 True
2 30 37 True
2 11 11 True
2 19 10 True
2 3 42 True
2 3 58 True
2 6 29 True
2 30 21 True
3 11 25 True
3 29 21 True
3 5 29 True
3 7 57 True
3 9 11 True
0 31 19 False
0 31 35 False
0 1 43 False
0 1 59 False
0 17 11 False
4 1 59 False
12 25 19 False
0 27 21 False
0 27 37 False
0 7 41 False
0 7 57 False
0 11 25 False
0 19 25 False
0 11 11 False
8 3 27 False
6 1 59 False
14 25 19 False
8 1 15 False
0 1 31 False
4 3 29 False
0 7 29 False
0 31 21 False
0 31 37 False
0 18 11 False
12 26 19 False
11 1 14 False
9 29 34 False
9 1 58 False
7 3 28 False
7 7 40 False
15 3 40 False
15 27 18 True
14 28 18 True
15 10 37 True
15 15 34 True
14 27 34 True
13 26 35 True
12 15 35 True
11 27 34 True
11 14 37 True
9 28 35 True
7 2 29 True
15 2 41 True
12 1 42 True
10 1 42 True
9 0 43 True
8 2 42 True
7 3 42 True
1 3 59 True
1 24 39 True
1 3 43 True
1 26 38 True
1 16 27 True
1 26 22 True
1 8 27 True
1 6 58 True
1 20 11 True
1 4 59 True
1 4 43 True
1 6 42 True
1 14 10 True
1 24 23 True
1 12 11 True
3 3 42 True
8 27 35 True
3 0 31 True
6 0 30 True
9 0 59 True
11 0 15 True
14 0 14 True
2 17 26 True
2 21 10 True
2 9 26 True
2 5 58 True
2 5 42 True
2 13 10 True
2 25 38 True
2 25 22 True
3 30 37 True
3 30 21 True
3 11 11 True
3 6 29 True
3 19 10 True
3 2 30 True
3 3 58 True
4 5 42 True
4 3 43 True
6 4 42 True
7 6 41 True
5 1 59 False
13 25 19 False
9 3 27 False
7 1 59 False
15 25 19 False
9 1 15 False
5 3 29 False
10 3 27 False
0 3 43 False
0 3 59 False
13 26 19 False
0 24 23 False
0 24 39 False
0 12 11 False
0 4 43 False
0 4 59 False
0 20 11 False
0 8 27 False
0 16 27 False
14 3 26 False
5 3 43 True
5 5 42 True
6 2 43 True
6 6 42 True
6 7 41 True
7 4 42 True
8 1 43 True
9 2 42 True
10 2 42 True
11 1 42 True
12 2 42 True
13 1 42 True
14 0 42 True
14 3 41 True
14 2 27 True
9 27 35 True
10 26 35 True
10 15 37 True
15 28 18 True
15 27 34 True
14 11 37 True
14 28 34 True
14 14 35 True
13 15 35 True
12 27 35 True
1 19 11 True
1 22 10 True
1 18 26 True
1 5 30 True
1 3 30 True
1 10 26 True
1 29 22 True
3 5 42 True
7 0 30 True
14 0 58 True
15 0 14 True
2 26 22 True
2 26 38 True
2 14 10 True
2 3 30 True
2 6 42 True
2 28 22 True
2 6 58 True
2 18 11 True
2 22 10 True
2 2 59 True
2 2 43 True
2 31 37 True
2 1 31 True
2 31 21 True
2 7 29 True
2 4 30 True
2 10 26 True
2 18 26 True
3 17 26 True
3 25 22 True
3 21 10 True
3 13 10 True
3 9 26 True
3 5 58 True
3 25 38 True
4 6 42 True
11 3 27 False
0 19 11 False
12 3 27 False
12 27 19 False
15 3 26 False
0 3 30 False
10 29 34 False
10 1 58 False
12 1 14 False
4 1 30 False
12 29 18 False
12 29 34 False
12 1 58 False
0 5 30 False
0 29 22 False
0 22 10 False
0 10 26 False
0 18 26 False
3 31 37 True
3 31 21 True
3 26 38 True
3 10 26 True
3 18 26 True
3 7 29 True
3 3 30 True
3 14 10 True
3 28 22 True
3 6 42 True
3 6 58 True
3 22 10 True
3 26 22 True
3 4 30 True
4 4 43 True
5 6 42 True
6 5 42 True
7 2 43 True
7 7 41 True
7 6 42 True
1 25 39 True
1 25 23 True
1 6 30 True
1 27 22 True
1 7 58 True
1 28 38 True
1 15 10 True
1 17 27 True
1 9 27 True
1 21 11 True
1 5 59 True
1 5 43 True
1 27 38 True
1 13 11 True
1 7 42 True
3 2 43 True
4 0 31 True
10 0 43 True
10 0 59 True
12 0 15 True
12 0 59 True
12 0 43 True
15 0 42 True
15 0 58 True
2 8 27 True
2 4 43 True
2 12 11 True
2 24 39 True
2 24 23 True
2 20 11 True
2 16 27 True
2 4 59 True
3 18 11 True
3 2 59 True
3 1 31 True
15 28 34 True
15 14 35 True
15 11 37 True
14 26 35 True
13 27 35 True
12 28 35 True
11 26 35 True
11 15 37 True
10 28 35 True
15 2 27 True
15 3 41 True
13 2 42 True
11 2 42 True
9 1 43 True
8 3 42 True
13 3 27 False
13 27 19 False
10 1 15 False
0 25 23 False
0 25 39 False
0 13 11 False
0 5 43 False
0 5 59 False
0 21 11 False
8 29 35 False
0 9 27 False
8 1 59 False
0 17 27 False
6 3 29 False
14 26 19 False
11 29 34 False
11 1 58 False
13 1 14 False
5 1 30 False
13 29 18 False
13 29 34 False
13 1 58 False
0 27 22 False
0 27 38 False
0 15 10 False
0 7 42 False
0 7 58 False
12 2 14 False
14 2 14 False
0 6 30 False
0 28 38 False
15 26 35 True
14 15 35 True
13 28 35 True
11 28 35 True
10 27 35 True
14 2 42 True
14 1 42 True
13 0 43 True
12 3 42 True
11 0 43 True
10 3 42 True
9 3 42 True
7 5 42 True
6 7 42 True
6 3 43 True
5 4 43 True
4 7 42 True
3 8 27 True
3 4 43 True
3 12 11 True
3 24 23 True
3 16 27 True
3 24 39 True
3 4 59 True
3 20 11 True
1 2 31 True
1 28 23 True
1 4 31 True
1 19 26 True
1 11 26 True
1 23 10 True
13 0 15 True
5 0 31 True
